Antiguedad,Dias_Ultima_Compra,Nivel_Satisfaccion,Distancia_Almacen,Numero_Dispositivos,Monto_Cashback,Queja,Es_Nuevo,Tiene_Queja,Alto_Riesgo,Satisfaccion_Baja,Target
3,1,2,14,4,191.23,1,0,0,0,0,0
18,1,3,8,5,166.32,0,0,0,0,0,0
12,7,3,24,3,145.34,0,0,0,0,0,0
1,1,1,9,6,175.71,0,0,0,0,0,0
5,2,2,32,3,144.65,0,0,0,0,0,0
14,3,1,14,5,206.5,0,0,0,0,0,1
11,1,3,8,3,130.57,1,0,0,0,0,0
13,11,3,9,5,170.53,0,0,0,0,0,0
14,17,5,8,4,293.23,0,0,0,0,0,0
7,8,1,13,4,202.25,0,0,0,0,0,0
10,8,4,10,4,161.92,0,0,0,0,0,0
4,3,4,36,4,217.5,0,0,0,0,0,0
0,7,5,25,4,140.66,0,0,0,0,0,0
0,2,4,22,3,128.11,0,0,0,0,0,0
8,10,5,8,5,178.43,0,0,0,0,0,0
1,1,5,23,6,148.07,1,0,0,0,0,1
22,7,4,14,3,174.03,0,0,0,0,0,0
1,8,5,16,4,178.46,0,0,0,0,0,1
8,7,3,33,3,168.83,0,0,0,0,0,0
20,13,5,7,2,300.67,0,0,0,0,0,0
10,7,4,16,3,139.36,0,0,0,0,0,0
18,7,4,8,3,148.05,0,0,0,0,0,0
30,4,1,30,1,194.39,1,0,0,0,0,0
2,5,2,14,3,123.4,0,0,0,0,0,0
6,8,1,10,4,236.59,0,0,0,0,0,0
20,10,4,20,4,180.62,0,0,0,0,0,0
9,3,1,34,3,121.32,0,0,0,0,0,0
13,3,3,14,3,167.96,1,0,0,0,0,1
10,2,2,6,3,236.03,1,0,0,0,0,0
30,1,5,18,5,178.8,0,0,0,0,0,0
18,7,4,7,3,174.41,0,0,0,0,0,0
9,0,5,27,4,122.96,0,0,0,0,0,0
28,15,4,20,2,287.22,0,0,0,0,0,0
9,2,3,32,3,153.47,0,0,0,0,0,0
18,4,1,17,4,189.65,1,0,0,0,0,0
4,5,2,10,4,145.97,0,0,0,0,0,0
24,3,5,9,4,303.56,0,0,0,0,0,0
1,4,5,16,4,207.24,1,0,0,0,0,1
15,15,1,10,3,292.32,0,0,0,0,0,0
10,8,3,17,4,195.94,0,0,0,0,0,0
17,3,1,22,5,193.04,0,0,0,0,0,0
10,8,4,10,4,161.92,0,0,0,0,0,0
21,9,4,9,4,317.46,1,0,0,0,0,1
2,7,1,14,3,125.14,0,0,0,0,0,0
10,3,4,10,4,145.88,0,0,0,0,0,0
13,5,2,28,5,186.2,1,0,0,0,0,0
20,0,3,10,3,129.76,0,0,0,0,0,0
9,4,3,30,6,152.05,0,0,0,0,0,0
4,2,3,9,3,236.75,0,0,0,0,0,0
9,2,4,14,1,121.09,0,0,0,0,0,0
22,8,2,9,4,165.51,0,0,0,0,0,0
23,12,5,27,4,190.67,0,0,0,0,0,0
30,2,3,14,3,123.72,0,0,0,0,0,0
5,8,3,13,4,154.84,0,0,0,0,0,0
5,3,3,14,5,214.43,0,0,0,0,0,0
15,9,1,8,3,201.24,1,0,0,0,0,0
0,14,5,22,1,127.43,0,0,0,0,0,1
12,3,5,19,5,187.88,0,0,0,0,0,0
1,5,2,11,5,156.62,0,0,0,0,0,0
1,3,4,9,4,147.26,0,0,0,0,0,0
2,1,4,17,4,135.52,0,0,0,0,0,0
0,3,3,17,1,140.11,0,0,0,0,0,0
1,6,5,12,2,165,0,0,0,0,0,0
17,8,1,9,4,181.75,0,0,0,0,0,0
0,2,2,8,3,142.27,0,0,0,0,0,0
16,3,5,7,4,150.76,0,0,0,0,0,0
13,0,3,8,4,134.48,0,0,0,0,0,0
2,1,5,34,6,25,0,0,0,0,0,0
2,4,1,7,4,145.44,0,0,0,0,0,0
25,4,3,17,3,131.49,0,0,0,0,0,0
18,2,3,13,3,144.77,1,0,0,0,0,0
6,6,2,16,4,188.22,1,0,0,0,0,0
7,7,1,27,1,153.37,0,0,0,0,0,0
15,0,3,8,3,126.96,1,0,0,0,0,0
1,1,5,9,4,148.41,0,0,0,0,0,0
6,2,4,36,5,153.37,0,0,0,0,0,0
11,4,3,34,2,188.97,1,0,0,0,0,1
19,7,3,13,3,208.45,0,0,0,0,0,0
26,3,4,6,4,229.45,0,0,0,0,0,0
12,8,5,28,3,208.8,1,0,0,0,0,0
9,0,3,20,3,115.14,0,0,0,0,0,0
11,2,2,13,4,190.02,0,0,0,0,0,0
14,17,5,7,4,293.23,0,0,0,0,0,0
4,3,5,8,3,153.32,0,0,0,0,0,0
16,4,1,10,2,177.31,1,0,0,0,0,0
0,2,4,30,3,135.97,0,0,0,0,0,0
21,7,3,9,4,296.69,0,0,0,0,0,0
5,3,2,19,4,164.29,1,0,0,0,0,0
0,7,5,13,1,135.78,0,0,0,0,0,0
14,9,4,15,5,262.57,0,0,0,0,0,0
15,2,3,35,3,145.56,0,0,0,0,0,0
25,18,3,33,4,288.07,0,0,0,0,0,0
13,2,3,14,3,123.45,0,0,0,0,0,0
20,9,4,11,5,312.89,0,0,0,0,0,0
1,1,3,11,4,148.18,0,0,0,0,0,0
6,3,5,13,3,143.73,0,0,0,0,0,0
30,5,5,7,3,297.01,1,0,0,0,0,0
8,8,3,35,5,192.12,0,0,0,0,0,0
6,3,5,13,3,143.73,0,0,0,0,0,0
11,11,3,16,6,254.36,0,0,0,0,0,1
8,2,5,29,3,140.14,1,0,0,0,0,0
2,3,5,8,4,160.91,0,0,0,0,0,0
8,11,3,13,4,173.09,0,0,0,0,0,0
12,6,3,12,1,182.37,0,0,0,0,0,0
7,5,1,21,3,179.78,0,0,0,0,0,1
12,8,3,13,5,178.21,0,0,0,0,0,0
22,7,1,24,3,168.04,1,0,0,0,0,0
23,0,2,14,3,123.8,0,0,0,0,0,0
0,4,3,15,1,144.01,0,0,0,0,0,0
1,8,5,23,6,164.19,1,0,0,0,0,1
14,1,3,13,3,150.03,0,0,0,0,0,0
28,0,2,6,1,247.32,0,0,0,0,0,0
2,3,3,22,4,147.07,0,0,0,0,0,0
7,3,2,15,5,148.42,0,0,0,0,0,0
0,3,3,14,3,125.17,0,0,0,0,0,0
0,4,1,10,4,158.28,1,0,0,0,0,1
1,9,2,7,4,151.86,1,0,0,0,0,1
1,4,3,33,5,153.14,1,0,0,0,0,0
1,4,5,22,5,172.74,0,0,0,0,0,0
18,15,4,14,3,123.48,0,0,0,0,0,0
7,8,3,14,4,241.91,0,0,0,0,0,0
29,1,4,15,5,260.77,1,0,0,0,0,0
12,4,2,17,4,181.66,1,0,0,0,0,0
11,7,2,35,3,162.61,0,0,0,0,0,0
16,9,5,31,4,199.06,1,0,0,0,0,0
6,3,1,22,4,191.67,0,0,0,0,0,0
1,3,4,7,5,145.7,1,0,0,0,0,0
1,1,3,24,4,152.41,1,0,0,0,0,1
28,0,5,8,4,290.38,0,0,0,0,0,0
9,7,5,7,5,202.52,1,0,0,0,0,0
2,3,1,14,4,125.32,0,0,0,0,0,0
0,2,3,6,4,137.3,1,0,0,0,0,1
9,2,4,9,3,120.88,0,0,0,0,0,0
18,4,5,7,4,179.54,1,0,0,0,0,0
14,2,5,35,6,234.32,0,0,0,0,0,0
0,2,5,15,3,127.28,0,0,0,0,0,0
18,8,1,31,4,159.06,0,0,0,0,0,0
2,2,1,25,3,142.62,0,0,0,0,0,0
1,8,5,23,6,164.19,1,0,0,0,0,1
29,3,1,7,4,227.39,0,0,0,0,0,0
8,7,1,8,3,157.62,0,0,0,0,0,0
27,3,3,7,5,254.65,1,0,0,0,0,0
24,4,2,7,4,298.99,0,0,0,0,0,0
6,8,1,31,4,178.09,0,0,0,0,0,0
1,3,5,16,4,152.28,0,0,0,0,0,0
27,3,2,13,4,149.5,0,0,0,0,0,0
1,3,1,33,4,154.04,0,0,0,0,0,0
0,0,4,14,3,124.72,1,0,0,0,0,1
9,2,3,6,3,122.32,0,0,0,0,0,0
5,5,3,7,6,168.45,0,0,0,0,0,0
1,1,5,25,2,154.56,0,0,0,0,0,1
15,4,1,29,4,179.67,1,0,0,0,0,0
1,1,3,7,6,138.59,0,0,0,0,0,1
8,1,3,27,2,150.85,0,0,0,0,0,0
7,7,2,27,2,153.37,0,0,0,0,0,0
7,0,1,10,3,197.13,1,0,0,0,0,0
14,2,3,7,4,192.28,0,0,0,0,0,1
1,1,4,26,5,149.13,1,0,0,0,0,1
10,0,3,22,4,163.34,0,0,0,0,0,0
15,3,5,8,1,162.72,0,0,0,0,0,0
11,8,3,32,4,169.49,1,0,0,0,0,0
9,5,4,6,3,152.28,0,0,0,0,0,0
9,2,4,31,4,123.13,1,0,0,0,0,1
9,2,4,8,3,122.26,0,0,0,0,0,0
23,4,4,15,5,256.2,0,0,0,0,0,0
0,2,4,8,4,199.07,1,0,0,0,0,1
1,3,5,13,4,145.73,1,0,0,0,0,1
7,3,3,14,3,161.42,0,0,0,0,0,0
12,6,1,9,5,177.49,0,0,0,0,0,0
1,4,3,11,4,166.62,1,0,0,0,0,0
7,6,5,6,4,204.82,0,0,0,0,0,1
0,4,4,34,3,162.72,0,0,0,0,0,0
2,1,3,33,3,143.35,0,0,0,0,0,0
7,3,3,15,3,157.14,0,0,0,0,0,0
7,3,5,8,4,143.81,0,0,0,0,0,0
18,8,1,31,4,159.06,0,0,0,0,0,0
9,8,3,34,4,193.83,0,0,0,0,0,0
20,3,4,7,3,219.57,0,0,0,0,0,0
9,1,2,9,4,120.45,0,0,0,0,0,0
8,3,3,17,4,154.36,1,0,0,0,0,1
12,3,1,30,4,220.31,0,0,0,0,0,0
5,6,1,19,4,183.55,1,0,0,0,0,0
14,4,4,9,4,182.15,0,0,0,0,0,0
9,16,3,16,5,231.85,1,0,0,0,0,0
9,1,3,10,5,137.81,0,0,0,0,0,0
19,7,4,8,5,268.72,1,0,0,0,0,0
28,11,3,8,5,291.87,0,0,0,0,0,0
4,8,4,8,4,160.79,1,0,0,0,0,0
1,3,1,12,4,156.17,0,0,0,0,0,0
28,9,3,24,4,232.39,0,0,0,0,0,0
10,1,4,16,3,141.97,1,0,0,0,0,0
14,3,3,9,5,153.09,0,0,0,0,0,0
14,5,3,18,4,188.23,0,0,0,0,0,0
7,7,3,16,4,150.63,0,0,0,0,0,0
0,0,3,9,3,145.77,0,0,0,0,0,1
15,0,1,18,3,150.87,1,0,0,0,0,0
20,6,2,29,3,203.12,0,0,0,0,0,1
11,11,3,16,5,232.06,0,0,0,0,0,0
0,2,2,14,3,126.1,0,0,0,0,0,0
14,13,3,9,4,305.41,0,0,0,0,0,0
19,9,3,20,2,261.95,1,0,0,0,0,1
0,6,2,10,3,136.91,1,0,0,0,0,1
0,0,2,14,1,125.34,0,0,0,0,0,0
1,3,1,7,5,172.75,0,0,0,0,0,0
1,1,1,8,4,141.11,0,0,0,0,0,0
11,8,3,29,4,195.26,0,0,0,0,0,0
8,4,4,8,4,148.42,1,0,0,0,0,1
1,1,3,22,4,173.34,0,0,0,0,0,1
25,2,3,34,1,232.47,1,0,0,0,0,0
1,5,2,17,5,182.69,1,0,0,0,0,0
8,1,3,31,3,203.88,1,0,0,0,0,0
20,3,1,7,4,321.27,0,0,0,0,0,0
6,15,5,19,4,262.58,1,0,0,0,0,1
1,5,1,33,4,186.8,0,0,0,0,0,0
1,3,3,9,4,152.83,0,0,0,0,0,0
7,2,4,6,4,132.94,0,0,0,0,0,0
1,5,5,10,4,151.57,1,0,0,0,0,1
3,4,3,18,3,165.77,0,0,0,0,0,0
9,2,5,34,5,150.59,0,0,0,0,0,0
3,0,4,30,1,231.94,1,0,0,0,0,1
16,8,5,13,4,258.48,0,0,0,0,0,0
1,3,4,11,4,157.95,0,0,0,0,0,0
3,7,4,7,3,137.48,0,0,0,0,0,0
10,12,1,22,6,179.06,0,0,0,0,0,0
14,10,3,9,4,319.36,0,0,0,0,0,0
22,3,4,14,4,231.2,0,0,0,0,0,0
13,7,5,18,3,144.48,0,0,0,0,0,0
8,1,5,15,4,176.21,0,0,0,0,0,0
11,4,4,16,5,166.89,0,0,0,0,0,0
9,0,3,14,3,119.04,0,0,0,0,0,1
16,3,4,12,4,209.46,1,0,0,0,0,1
8,4,1,8,4,149.3,1,0,0,0,0,0
8,0,2,6,4,153.63,0,0,0,0,0,0
30,0,1,35,4,241.18,0,0,0,0,0,0
1,1,1,10,4,145.61,0,0,0,0,0,0
15,12,3,16,4,319.19,0,0,0,0,0,0
8,10,5,22,4,295.07,0,0,0,0,0,0
3,3,5,14,1,214.16,1,0,0,0,0,0
24,2,4,8,5,154.82,0,0,0,0,0,0
8,2,3,12,3,135.06,1,0,0,0,0,0
9,0,1,9,3,120.61,0,0,0,0,0,0
9,0,2,9,4,121.77,0,0,0,0,0,0
7,11,1,28,4,157.47,1,0,0,0,0,0
13,0,4,8,3,143.27,0,0,0,0,0,0
14,7,3,8,4,168.11,1,0,0,0,0,0
19,3,2,13,5,213.65,0,0,0,0,0,0
1,4,4,16,4,147.79,0,0,0,0,0,0
4,1,2,9,5,193.77,1,0,0,0,0,0
10,3,2,19,5,213.58,0,0,0,0,0,0
1,8,5,7,4,199.12,0,0,0,0,0,0
9,10,4,23,4,205.2,0,0,0,0,0,0
12,1,3,7,4,203.61,1,0,0,0,0,0
20,8,4,9,6,293.72,1,0,0,0,0,0
1,1,5,23,6,148.07,1,0,0,0,0,1
1,3,5,23,4,210.64,1,0,0,0,0,1
1,2,1,15,4,168.42,0,0,0,0,0,0
24,15,3,12,3,295.37,0,0,0,0,0,0
17,2,3,6,4,159.85,0,0,0,0,0,0
20,3,2,17,5,215.71,1,0,0,0,0,0
2,5,5,33,5,172.24,0,0,0,0,0,0
9,0,5,12,1,116.01,1,0,0,0,0,1
12,4,3,14,2,151.1,0,0,0,0,0,0
9,5,3,6,3,120.58,0,0,0,0,0,1
0,2,1,6,4,147.75,0,0,0,0,0,0
6,9,3,11,5,186.62,0,0,0,0,0,0
1,8,3,7,4,177.96,0,0,0,0,0,0
6,4,3,8,3,136,0,0,0,0,0,0
19,5,5,6,4,206.73,1,0,0,0,0,0
5,3,2,19,3,144.03,0,0,0,0,0,0
4,3,3,16,3,210.31,0,0,0,0,0,0
1,3,5,23,4,210.64,1,0,0,0,0,1
5,5,2,15,3,163.22,1,0,0,0,0,0
1,1,1,31,6,136.18,1,0,0,0,0,1
0,3,5,21,4,147.74,0,0,0,0,0,0
20,5,1,9,4,198.79,0,0,0,0,0,0
11,8,2,6,2,176.25,0,0,0,0,0,0
16,1,4,9,5,173.41,0,0,0,0,0,0
2,5,5,9,3,147.23,1,0,0,0,0,0
18,8,2,12,4,188.65,0,0,0,0,0,0
3,2,4,17,4,157.91,0,0,0,0,0,0
1,8,5,10,4,158.48,1,0,0,0,0,1
0,2,1,27,1,126.78,0,0,0,0,0,0
8,0,5,32,3,142.86,0,0,0,0,0,1
9,2,4,6,3,123.02,1,0,0,0,0,1
11,4,5,17,4,159.52,0,0,0,0,0,0
18,2,2,10,4,320.13,1,0,0,0,0,0
19,3,1,13,5,213.65,0,0,0,0,0,0
25,9,5,12,3,155.77,1,0,0,0,0,0
0,0,1,15,3,110.81,0,0,0,0,0,1
29,9,3,7,3,163.06,0,0,0,0,0,0
11,0,3,10,3,133.06,0,0,0,0,0,0
1,2,2,14,5,240.57,0,0,0,0,0,0
12,3,4,15,3,167.82,0,0,0,0,0,0
4,5,2,6,3,159.93,1,0,0,0,0,1
25,12,3,8,4,290.68,1,0,0,0,0,0
0,2,1,14,3,126.1,0,0,0,0,0,0
8,7,1,27,3,140.14,1,0,0,0,0,0
6,8,2,10,4,236.59,0,0,0,0,0,0
22,1,4,9,2,150.59,0,0,0,0,0,0
17,1,5,14,3,125.59,1,0,0,0,0,0
11,5,4,14,4,124.68,0,0,0,0,0,0
4,9,1,23,4,153.62,0,0,0,0,0,0
8,3,4,7,5,157.94,0,0,0,0,0,0
13,8,1,8,3,146.61,0,0,0,0,0,0
11,8,4,17,4,164.36,0,0,0,0,0,0
4,9,1,14,3,207.93,0,0,0,0,0,0
13,8,3,9,2,203.8,0,0,0,0,0,0
19,8,4,10,4,287.89,0,0,0,0,0,0
10,17,5,20,3,130.34,0,0,0,0,0,0
12,2,3,16,3,234.64,0,0,0,0,0,0
5,3,4,27,4,156.4,1,0,0,0,0,1
16,0,1,31,4,207.98,0,0,0,0,0,0
6,7,4,9,4,179.7,0,0,0,0,0,0
9,7,3,16,4,156.73,1,0,0,0,0,0
12,3,1,13,4,292.72,0,0,0,0,0,0
4,4,5,36,4,166.15,0,0,0,0,0,0
11,5,5,14,4,167.84,1,0,0,0,0,0
8,3,5,15,4,190,0,0,0,0,0,0
5,3,3,14,1,151.75,0,0,0,0,0,0
1,1,3,17,5,137,0,0,0,0,0,0
14,9,4,16,5,161.51,0,0,0,0,0,0
19,9,5,8,3,270.48,0,0,0,0,0,0
11,9,1,17,2,262.44,1,0,0,0,0,0
25,18,3,33,4,288.07,0,0,0,0,0,0
14,5,3,18,4,188.23,0,0,0,0,0,0
24,10,4,11,3,240.26,1,0,0,0,0,0
13,12,3,8,3,280.41,0,0,0,0,0,0
2,1,4,16,3,132.91,0,0,0,0,0,0
2,5,5,33,5,172.24,0,0,0,0,0,0
31,4,1,9,5,262.26,1,0,0,0,0,0
8,4,4,7,4,148.42,1,0,0,0,0,1
19,6,5,33,5,168.85,0,0,0,0,0,0
13,11,5,22,4,258.41,0,0,0,0,0,0
0,1,5,8,1,134.24,0,0,0,0,0,0
1,2,1,8,4,138.67,1,0,0,0,0,0
24,14,3,7,4,188.47,0,0,0,0,0,0
23,8,3,34,1,132.21,1,0,0,0,0,0
17,3,3,11,4,131.62,0,0,0,0,0,0
0,2,4,8,4,199.07,1,0,0,0,0,1
24,3,4,15,4,163.75,0,0,0,0,0,0
12,1,3,7,2,153.44,0,0,0,0,0,0
8,9,3,14,3,141.48,0,0,0,0,0,0
10,3,4,28,4,214.26,0,0,0,0,0,1
1,3,1,17,4,171.84,0,0,0,0,0,0
7,9,3,8,4,195.47,0,0,0,0,0,0
17,3,1,11,5,227.31,0,0,0,0,0,0
6,3,5,6,1,153.76,0,0,0,0,0,0
4,11,5,16,4,155.72,0,0,0,0,0,0
16,0,2,31,4,234,0,0,0,0,0,0
5,3,1,19,3,144.03,0,0,0,0,0,0
25,12,3,8,4,290.68,1,0,0,0,0,0
19,9,2,15,4,161.97,0,0,0,0,0,0
1,2,2,8,4,138.67,1,0,0,0,0,0
3,7,3,14,3,172.64,0,0,0,0,0,0
12,3,3,8,3,209.38,0,0,0,0,0,0
6,4,4,12,4,190.24,0,0,0,0,0,0
22,8,3,23,4,189.39,0,0,0,0,0,0
1,3,1,9,4,150.8,0,0,0,0,0,0
6,12,1,29,3,234.58,1,0,0,0,0,0
29,9,4,29,3,234.02,1,0,0,0,0,0
12,4,4,9,5,149.4,0,0,0,0,0,0
24,3,2,17,5,229.96,0,0,0,0,0,0
15,3,3,16,3,129.36,0,0,0,0,0,0
1,3,3,9,4,164.77,1,0,0,0,0,0
7,3,1,12,5,196.19,0,0,0,0,0,0
10,9,4,31,4,181.74,0,0,0,0,0,0
0,3,5,21,4,147.74,0,0,0,0,0,0
27,3,1,31,2,195.05,0,0,0,0,0,0
12,3,2,30,4,182.45,0,0,0,0,0,0
0,2,3,8,3,127.83,0,0,0,0,0,0
3,8,4,17,5,207.68,1,0,0,0,0,0
1,1,5,16,4,142.9,0,0,0,0,0,1
0,0,5,15,3,131.72,1,0,0,0,0,1
1,3,1,9,4,150.8,0,0,0,0,0,0
0,4,4,6,3,163.97,0,0,0,0,0,0
17,3,4,26,3,134.2,0,0,0,0,0,0
27,7,1,7,3,273.28,0,0,0,0,0,0
3,4,5,30,4,164.04,0,0,0,0,0,1
9,0,4,8,3,169.62,1,0,0,0,0,0
13,8,3,10,5,155.69,0,0,0,0,0,0
0,2,5,9,3,140.31,0,0,0,0,0,1
8,3,1,10,6,185.29,0,0,0,0,0,0
8,8,3,17,5,175.63,0,0,0,0,0,0
9,1,3,23,4,201.32,1,0,0,0,0,0
1,8,5,15,6,146.19,1,0,0,0,0,1
0,7,3,31,3,129.42,0,0,0,0,0,0
10,1,3,7,4,193.15,0,0,0,0,0,0
1,4,2,14,4,149.36,0,0,0,0,0,0
9,3,3,11,1,121.27,1,0,0,0,0,0
0,46,3,6,4,206.09,0,0,0,0,0,1
2,0,3,9,3,152.38,1,0,0,0,0,1
1,1,4,20,4,145.33,0,0,0,0,0,0
4,2,3,14,4,123.29,0,0,0,0,0,0
0,2,4,14,1,148.51,0,0,0,0,0,0
0,0,3,35,3,143.06,0,0,0,0,0,0
1,3,3,20,4,223.54,1,0,0,0,0,1
7,3,4,11,5,163.38,0,0,0,0,0,0
1,3,5,13,3,148.98,0,0,0,0,0,0
1,3,4,7,4,148.02,1,0,0,0,0,1
18,3,4,30,4,145.42,0,0,0,0,0,0
0,2,1,32,3,129.04,0,0,0,0,0,0
9,2,5,8,3,120.42,1,0,0,0,0,1
12,4,1,16,4,172.71,0,0,0,0,0,0
1,8,3,22,4,261.1,1,0,0,0,0,1
10,8,2,15,4,175.79,0,0,0,0,0,0
7,3,2,6,1,132.8,0,0,0,0,0,0
25,8,4,15,5,249.9,0,0,0,0,0,0
6,2,4,10,4,138.38,0,0,0,0,0,0
9,1,3,18,3,146.63,1,0,0,0,0,0
28,15,4,20,1,287.22,0,0,0,0,0,0
26,10,5,6,3,183.81,0,0,0,0,0,0
21,1,3,16,4,146.05,0,0,0,0,0,0
8,14,1,12,5,164.86,0,0,0,0,0,0
0,8,2,6,3,126.86,1,0,0,0,0,1
19,2,2,18,4,301.5,0,0,0,0,0,0
12,3,3,17,4,151.84,0,0,0,0,0,0
2,8,4,10,4,201.55,0,0,0,0,0,0
9,0,5,11,4,121.07,0,0,0,0,0,1
1,1,2,9,5,136.02,0,0,0,0,0,1
14,1,3,23,5,175.94,0,0,0,0,0,0
10,8,3,17,4,195.94,0,0,0,0,0,0
0,0,5,14,4,124.04,1,0,0,0,0,1
25,3,4,9,6,179.82,0,0,0,0,0,0
1,4,5,18,4,172.41,1,0,0,0,0,0
9,0,1,9,3,115.69,1,0,0,0,0,1
19,8,4,8,4,199.41,0,0,0,0,0,0
1,1,5,7,5,148.19,1,0,0,0,0,1
12,6,2,14,5,165.28,0,0,0,0,0,0
9,5,5,25,4,180.61,0,0,0,0,0,0
8,0,3,24,3,146.01,0,0,0,0,0,0
1,8,3,9,2,190,0,0,0,0,0,0
29,3,3,15,3,129.42,0,0,0,0,0,0
9,1,3,28,3,121.32,1,0,0,0,0,1
4,1,4,31,2,256.94,1,0,0,0,0,1
0,4,3,14,3,149.07,1,0,0,0,0,0
26,5,3,10,5,204.69,1,0,0,0,0,0
17,15,3,13,5,318.92,0,0,0,0,0,0
22,9,3,11,5,234.99,0,0,0,0,0,0
25,4,3,9,4,179.69,1,0,0,0,0,0
2,4,5,26,5,156.96,0,0,0,0,0,0
7,2,3,16,3,129.36,1,0,0,0,0,1
11,7,3,12,4,153.21,0,0,0,0,0,0
5,4,2,12,4,173.21,1,0,0,0,0,0
0,4,1,32,3,161.8,0,0,0,0,0,0
20,2,4,10,4,291.06,0,0,0,0,0,0
17,3,2,28,4,147.58,0,0,0,0,0,0
0,2,5,19,4,161.34,1,0,0,0,0,1
22,3,4,9,2,206.2,0,0,0,0,0,0
5,0,5,8,3,128.27,0,0,0,0,0,0
9,7,2,6,3,121.15,0,0,0,0,0,0
7,4,5,14,4,168.73,0,0,0,0,0,0
9,0,1,17,4,166.52,0,0,0,0,0,0
1,5,4,35,4,187.72,0,0,0,0,0,0
11,1,1,17,5,191.94,1,0,0,0,0,0
0,7,5,14,4,123.62,0,0,0,0,0,1
5,1,4,7,4,150.01,0,0,0,0,0,0
8,2,3,24,3,156.89,1,0,0,0,0,0
10,4,5,13,3,142.84,1,0,0,0,0,0
2,1,5,34,6,173.77,0,0,0,0,0,0
0,0,5,14,4,126,1,0,0,0,0,1
1,2,2,14,3,133.1,0,0,0,0,0,0
17,2,1,6,3,157.43,1,0,0,0,0,0
10,8,5,17,4,208.21,1,0,0,0,0,0
18,8,2,14,3,136.97,0,0,0,0,0,0
18,14,5,11,2,316.9,0,0,0,0,0,0
2,2,2,25,3,142.62,0,0,0,0,0,0
0,2,3,14,4,139.89,1,0,0,0,0,1
5,5,1,31,4,177.38,0,0,0,0,0,0
13,10,3,11,5,184.02,0,0,0,0,0,0
7,3,4,6,3,143.25,0,0,0,0,0,0
1,1,3,8,5,154.33,1,0,0,0,0,0
29,8,4,25,4,188.85,1,0,0,0,0,0
5,7,2,30,3,153.09,0,0,0,0,0,0
27,9,4,9,2,290.98,0,0,0,0,0,0
0,7,3,28,3,161.79,1,0,0,0,0,1
1,3,1,11,6,229,0,0,0,0,0,1
9,3,1,34,3,121.32,0,0,0,0,0,0
1,3,3,16,4,152.42,0,0,0,0,0,1
1,7,2,11,4,161.91,1,0,0,0,0,1
23,3,3,12,4,191.51,0,0,0,0,0,0
2,3,5,7,4,145.8,0,0,0,0,0,0
10,3,4,11,4,176.31,0,0,0,0,0,0
20,8,3,14,4,233.45,0,0,0,0,0,0
3,10,5,24,5,204.88,0,0,0,0,0,0
22,8,4,8,4,153.9,0,0,0,0,0,0
23,4,4,15,5,256.2,0,0,0,0,0,0
22,3,5,7,5,279.02,0,0,0,0,0,0
0,7,4,6,1,174.46,0,0,0,0,0,1
0,4,3,15,1,144.01,0,0,0,0,0,0
29,9,4,25,4,293.35,0,0,0,0,0,0
31,1,4,16,5,158.46,1,0,0,0,0,0
10,3,4,35,3,218.49,1,0,0,0,0,1
8,1,4,17,4,145.08,0,0,0,0,0,0
7,7,3,8,4,127.68,0,0,0,0,0,0
11,4,3,11,4,154.96,1,0,0,0,0,0
1,3,3,29,4,159.47,0,0,0,0,0,0
9,3,5,14,4,123.42,0,0,0,0,0,0
1,5,4,36,5,159.79,0,0,0,0,0,1
0,1,5,32,4,166.96,0,0,0,0,0,1
28,5,1,33,2,298.28,1,0,0,0,0,0
2,3,2,28,4,152.13,0,0,0,0,0,0
0,4,2,10,4,158.28,1,0,0,0,0,1
9,3,3,32,4,228.88,1,0,0,0,0,0
10,0,4,25,3,130.22,0,0,0,0,0,0
0,2,1,10,3,128.75,1,0,0,0,0,0
9,0,4,16,4,118.59,1,0,0,0,0,1
11,5,2,8,4,152.49,0,0,0,0,0,0
18,8,1,9,2,203.79,1,0,0,0,0,0
9,2,5,22,4,156.47,0,0,0,0,0,0
5,7,2,8,2,150.55,0,0,0,0,0,0
0,2,3,34,4,186.39,0,0,0,0,0,0
8,9,3,6,3,147.17,0,0,0,0,0,0
12,4,1,17,4,181.66,1,0,0,0,0,0
8,13,5,10,6,172.59,0,0,0,0,0,0
23,4,1,9,4,316.61,0,0,0,0,0,0
1,3,2,26,4,148.23,0,0,0,0,0,0
4,8,2,9,4,150.64,0,0,0,0,0,0
14,1,3,7,4,172.28,1,0,0,0,0,1
22,2,3,11,3,166.51,0,0,0,0,0,0
1,3,5,16,5,169,0,0,0,0,0,1
0,0,1,12,4,129.26,1,0,0,0,0,1
3,9,2,34,3,157.75,0,0,0,0,0,0
20,1,3,14,4,177.58,0,0,0,0,0,0
2,3,3,7,4,146.54,1,0,0,0,0,0
1,3,2,16,4,148.23,1,0,0,0,0,1
9,6,3,19,3,120.96,0,0,0,0,0,0
4,5,1,8,3,165.82,1,0,0,0,0,0
10,11,2,6,4,164.74,0,0,0,0,0,0
15,3,3,30,4,195.82,1,0,0,0,0,0
24,7,1,7,4,320.17,0,0,0,0,0,0
0,2,1,14,3,123.23,1,0,0,0,0,1
17,1,2,32,5,259,0,0,0,0,0,0
0,7,3,13,3,133.39,1,0,0,0,0,1
2,2,3,7,1,162.94,1,0,0,0,0,0
12,2,4,32,5,245.61,0,0,0,0,0,0
